customer_id,customer_name,age,gender,city,country,city_tier,budget_min_npr,budget_max_npr,preferred_brand,brand_loyalty_score,gaming_interest,camera_interest,battery_interest,display_interest,performance_interest,software_interest,value_interest,min_ram_gb,min_storage_gb,chipset_tier,min_refresh_rate_hz,min_battery_mah,purchase_frequency_per_year,n_past_purchases,avg_session_minutes,search_freq_per_week,compare_freq_per_week,click_through_rate,recency_days,avg_rating_given,interaction_channel,wishlist_conversion_rate,accessory_affinity,true_archetype
syn_u_00096,Homraj Sherpa,26,Female,Nepalgunj,Nepal,tier_1,7193,35316,Infinix,0.63,35.9,45.0,64.1,45.7,30.9,45.5,87.7,4,64,Budget,60,4500,0.6,1,7.4,14,15,0.64,139,4.8,Mobile App,0.11,0.42,Budget Buyer
syn_u_00097,Parvati Limbu,26,Male,Lamjung,Nepal,tier_2,40092,165784,Oneplus,0.77,100.0,27.9,66.7,65.4,100.0,39.0,44.2,12,256,Flagship,144,5500,2.5,3,30.7,18,12,0.37,54,3.2,Daraz,0.23,0.62,Hardcore Gamer
syn_u_00098,Rekha Manandhar,23,Male,Jaleshwar,Nepal,tier_1,43975,189560,Oneplus,0.7,100.0,28.1,63.3,67.4,100.0,44.5,52.0,12,256,Flagship,144,4500,2.5,3,19.7,23,11,0.47,47,4.4,Mobile App,0.24,0.75,Hardcore Gamer
syn_u_00099,Hari Rana,35,Male,Tanahun,Nepal,tier_1,45943,191297,Samsung,0.69,62.1,62.1,43.5,65.4,74.0,61.6,41.3,8,256,Flagship,144,4500,1.5,1,19.1,13,10,0.43,54,4.2,WhatsApp,0.22,0.35,Display Enthusiast
syn_u_00100,Rajesh Tiwari,34,Male,Bharatpur,Nepal,tier_2,29151,94212,Xiaomi,0.61,40.7,45.3,52.8,50.6,46.6,39.0,73.9,6,128,Mid,90,4500,2.0,2,13.5,12,7,0.3,94,4.6,Daraz,0.18,0.44,All-Round User
syn_u_00101,Homraj Pandey,33,Female,Aarughat,Nepal,tier_2,25111,165335,Samsung,0.91,53.3,53.2,55.5,59.2,45.6,50.4,50.3,6,128,Mid,90,5500,1.2,2,17.2,6,2,0.22,166,4.1,Mobile App,0.47,0.37,Brand-Loyal Customer
syn_u_00102,Ankit Maharjan,27,Male,Kalaiya,Nepal,tier_2,9727,36361,Infinix,0.5,31.3,44.2,67.2,46.1,36.0,40.0,91.0,4,64,Budget,60,5500,1.0,1,7.1,13,8,0.41,105,2.4,Mobile App,0.09,0.46,Budget Buyer
syn_u_00103,Kamala Pradhan,29,Male,Biratnagar,Nepal,tier_1,57430,183554,Oneplus,0.62,59.6,72.1,56.1,100.0,82.8,62.0,34.7,8,256,Flagship,144,4500,2.0,2,15.4,15,10,0.39,48,4.9,Mobile App,0.23,0.57,Display Enthusiast
syn_u_00104,Sita Maharjan,40,Male,Kaski,Nepal,tier_1,29353,162582,Oneplus,0.92,42.7,63.7,57.4,48.5,52.4,57.8,53.6,6,128,Mid,90,4000,1.3,1,12.1,9,3,0.24,208,5.0,Website,0.61,0.35,Brand-Loyal Customer
syn_u_00105,Nirmala Upadhyay,38,Male,Bhaktapur,Nepal,tier_1,32664,137995,Apple,1.0,41.3,61.0,55.4,54.1,44.0,48.1,51.9,6,128,Mid,90,5500,1.1,3,17.4,4,4,0.29,216,4.2,In-store,0.68,0.45,Brand-Loyal Customer
syn_u_00106,Laxmi Pandey,25,Male,Chitwan,Nepal,tier_2,8320,32203,Samsung,0.47,35.3,33.0,67.7,42.7,31.5,47.9,68.5,4,64,Budget,60,6000,0.9,1,8.1,15,5,0.51,150,3.6,Daraz,0.12,0.35,Budget Buyer
syn_u_00107,Gita Dangol,27,Male,Itahari,Nepal,tier_2,8055,22110,Realme,0.47,40.7,46.3,76.0,43.9,27.0,37.4,100.0,4,64,Budget,60,4500,1.6,1,9.7,20,12,0.29,121,4.0,Daraz,0.1,0.39,Budget Buyer
syn_u_00108,Sudeept Tiwari,22,Male,Sindhupalchowk,Nepal,tier_1,41126,162345,Oneplus,0.76,77.9,31.4,73.8,79.0,100.0,48.1,53.7,12,256,Flagship,144,6000,2.6,4,23.0,13,9,0.38,34,4.3,Mobile App,0.36,0.58,Hardcore Gamer
syn_u_00109,Ramesh Maharjan,40,Male,Birgunj,Nepal,tier_1,24562,111330,Samsung,0.61,45.1,41.1,59.6,54.3,42.9,51.4,66.3,6,128,Mid,90,5000,2.0,2,18.3,8,7,0.3,56,3.9,Daraz,0.2,0.42,All-Round User
syn_u_00110,Nirmala Upadhyay,27,Female,Gorkha,Nepal,rural,8174,33329,Realme,0.47,33.0,40.7,77.9,50.8,35.3,40.5,91.5,4,64,Budget,60,4500,1.2,2,8.5,11,13,0.45,85,4.9,Mobile App,0.11,0.37,Budget Buyer
syn_u_00111,Krishna Manandhar,40,Female,Waling,Nepal,tier_1,62105,203661,Google,0.83,26.2,100.0,47.9,57.0,56.5,68.6,42.1,8,256,Flagship,90,4000,1.7,2,17.8,6,7,0.37,64,4.7,Mobile App,0.33,0.95,Mobile Photographer
syn_u_00112,Manoj Parajuli,25,Female,Dhankuta,Nepal,tier_1,8498,29636,Infinix,0.62,38.1,39.9,64.2,41.1,28.0,41.0,89.4,4,64,Budget,60,4500,1.0,1,7.5,12,12,0.54,89,3.6,Daraz,0.08,0.27,Budget Buyer
syn_u_00113,Sudeept Sah,41,Female,Taplejung,Nepal,tier_1,93320,258642,Apple,1.0,52.0,77.1,59.1,85.5,100.0,80.5,37.0,8,256,Flagship,120,4000,2.5,3,19.4,8,7,0.22,31,3.5,In-store,0.58,0.59,Premium Flagship User
syn_u_00114,Dinesh K.C.,45,Female,Baglung,Nepal,tier_2,48780,173044,Apple,0.75,24.2,100.0,47.2,67.1,59.5,51.1,41.6,8,256,Flagship,90,4500,1.7,2,14.9,13,7,0.33,58,4.3,Instagram DM,0.21,0.87,Mobile Photographer
syn_u_00115,Pooja Sah,33,Female,Myagdi,Nepal,tier_1,28008,95591,Realme,0.55,42.3,43.2,50.5,47.9,43.1,40.5,61.9,6,128,Mid,90,4500,2.1,2,14.3,11,6,0.43,82,3.4,Daraz,0.34,0.54,All-Round User
syn_u_00116,Prakriti Rana,35,Male,Hetauda,Nepal,tier_2,24100,182513,Apple,0.99,44.1,57.6,46.7,50.4,55.6,38.6,48.5,6,128,Mid,90,4500,1.2,1,14.4,5,2,0.25,182,4.1,Email,0.57,0.3,Brand-Loyal Customer
syn_u_00117,Sushant Manandhar,34,Other,Jaleshwar,Nepal,tier_1,31595,166951,Apple,0.99,37.0,53.3,53.8,61.7,52.2,51.3,51.1,6,128,Mid,90,5000,1.0,2,7.6,7,4,0.29,159,4.0,Mobile App,0.64,0.54,Brand-Loyal Customer
syn_u_00118,Nirmala Rana,27,Male,Phalebas,Nepal,tier_2,7897,27064,Realme,0.49,38.6,42.2,80.0,37.7,35.7,33.7,74.8,4,64,Budget,60,5000,1.1,1,5.8,20,15,0.64,134,2.2,Daraz,0.11,0.37,Budget Buyer
syn_u_00119,Saraswati Upadhyay,47,Male,Dharan,Nepal,tier_2,21002,65565,Xiaomi,0.61,39.5,33.6,80.1,48.4,68.1,32.8,56.9,6,128,Mid,90,6500,1.7,2,9.0,8,4,0.32,93,4.4,Mobile App,0.14,0.2,Battery-Focused User
syn_u_00120,Manoj Magar,59,Female,Dharan,Nepal,tier_1,19942,60395,Samsung,0.73,41.3,40.9,91.8,52.7,53.8,38.9,77.4,6,128,Mid,90,6000,1.7,2,9.0,5,2,0.25,208,3.3,In-store,0.11,0.29,Battery-Focused User
syn_u_00121,Deepak Chhuka,52,Female,Gorkha,Nepal,rural,18682,63461,Xiaomi,0.78,38.6,35.1,89.1,54.6,50.8,46.0,59.4,6,128,Mid,90,7000,1.1,1,12.3,6,6,0.26,188,3.1,Daraz,0.12,0.31,Battery-Focused User
syn_u_00122,Aayush Joshi,25,Male,Mugu,Nepal,tier_2,35882,199412,ASUS,0.66,89.0,31.4,69.5,62.6,84.9,44.2,55.5,12,256,Flagship,144,4500,2.1,2,26.4,7,7,0.43,66,4.4,Mobile App,0.39,0.51,Hardcore Gamer
syn_u_00123,Pooja Subedi,28,Female,Jaleshwar,Nepal,rural,7589,32085,Infinix,0.57,33.6,44.6,69.7,50.6,31.5,39.5,91.7,4,64,Budget,60,5500,1.0,1,6.0,19,15,0.43,48,3.4,Instagram DM,0.08,0.34,Budget Buyer
syn_u_00124,Sabita Subedi,27,Male,Dadeldhura,Nepal,tier_1,42318,163453,ASUS,0.73,92.2,25.4,57.5,66.6,83.2,31.8,49.0,16,256,Flagship,144,5000,2.4,3,24.2,17,11,0.44,47,5.0,Mobile App,0.24,0.75,Hardcore Gamer
syn_u_00125,Ankit Aryal,44,Female,Bhojpur,Nepal,tier_1,82751,329930,Apple,0.92,51.9,81.4,57.0,88.7,99.2,84.5,39.5,8,256,Flagship,120,5000,3.1,4,13.4,11,6,0.44,37,3.9,Mobile App,0.42,0.63,Premium Flagship User
syn_u_00126,Aayan Rana,27,Male,Pokhara,Nepal,tier_2,8461,31254,Samsung,0.55,33.6,43.2,64.4,49.9,33.2,45.0,88.2,4,64,Budget,60,5000,1.1,1,8.9,11,19,0.51,81,3.2,Instagram DM,0.14,0.48,Budget Buyer
syn_u_00127,Manoj Limbu,39,Male,Myagdi,Nepal,tier_1,52699,214720,Google,0.8,28.6,94.0,48.4,68.1,51.4,52.1,50.2,8,256,Flagship,90,4500,2.3,3,17.1,8,7,0.39,63,4.1,Website,0.29,0.79,Mobile Photographer
syn_u_00128,Manoj Acharya,22,Male,Jumla,Nepal,tier_1,42266,172606,ASUS,0.65,83.6,31.3,58.5,88.1,100.0,42.6,45.4,16,256,Flagship,144,5000,3.1,4,24.3,13,13,0.33,29,3.3,Daraz,0.3,0.71,Hardcore Gamer
syn_u_00129,Bibash Dahal,47,Male,Beni,Nepal,tier_1,17189,66471,Xiaomi,0.74,42.6,39.2,92.2,59.3,49.6,41.7,65.7,6,128,Mid,90,7000,1.5,2,9.8,5,7,0.34,124,3.7,Mobile App,0.12,0.19,Battery-Focused User
syn_u_00130,Homraj Tiwari,34,Male,Taulihawa,Nepal,tier_2,54211,197466,Samsung,0.8,25.4,100.0,59.7,59.6,39.2,53.7,47.2,8,256,Flagship,90,4500,1.7,1,19.9,11,6,0.3,65,4.0,Daraz,0.26,0.79,Mobile Photographer
syn_u_00131,Homraj Bhattarai,27,Female,Myagdi,Nepal,tier_1,48027,241304,Samsung,0.67,70.7,67.9,60.9,92.1,73.2,54.1,41.3,8,256,Flagship,144,5500,2.0,2,16.6,18,10,0.38,37,4.2,Mobile App,0.27,0.44,Display Enthusiast
syn_u_00132,Aayush Acharya,62,Female,Sankhuwasabha,Nepal,rural,22250,83000,Samsung,0.64,42.7,45.0,97.1,48.8,51.7,46.5,57.9,6,128,Mid,90,7000,1.3,2,11.1,7,5,0.2,306,3.9,WhatsApp,0.13,0.26,Battery-Focused User
syn_u_00133,Gita Pandey,21,Male,Jumla,Nepal,tier_2,7676,28086,Redmi,0.55,26.0,38.7,69.4,38.9,34.5,37.6,83.0,4,64,Budget,60,4500,1.8,1,9.7,23,13,0.66,149,3.8,Mobile App,0.06,0.42,Budget Buyer
syn_u_00134,Gita Basnet,44,Male,Sarlahi,Nepal,tier_2,20277,71281,Samsung,0.76,39.6,47.0,83.6,49.1,61.0,43.9,59.8,6,128,Mid,90,6000,1.1,2,11.3,6,5,0.27,237,3.5,Email,0.12,0.23,Battery-Focused User
syn_u_00135,Hari Sah,24,Male,Bhaktapur,Nepal,tier_1,45328,150368,Oneplus,0.66,87.8,31.0,57.9,86.0,99.9,36.5,51.8,12,256,Flagship,144,4500,1.8,4,27.6,18,9,0.46,45,3.4,Daraz,0.28,0.73,Hardcore Gamer
syn_u_00136,Shankar Poudel,32,Male,Taplejung,Nepal,tier_1,62764,192247,Samsung,0.9,71.4,69.5,49.6,100.0,66.3,52.1,33.3,8,256,Flagship,144,4500,1.9,1,25.0,12,10,0.44,69,2.8,Mobile App,0.29,0.47,Display Enthusiast
syn_u_00137,Manisha Limbu,36,Male,Beni,Nepal,tier_1,77713,304688,Samsung,0.78,57.3,87.6,57.4,72.9,77.0,87.3,37.1,8,256,Flagship,120,5000,2.9,3,16.0,13,6,0.33,32,3.2,Mobile App,0.41,0.59,Premium Flagship User
syn_u_00138,Ambika Pandey,37,Male,Birtamod,Nepal,tier_1,29067,156926,Samsung,1.0,54.1,59.8,63.5,46.5,47.2,48.4,50.2,6,128,Mid,90,4500,2.1,4,17.0,6,2,0.25,326,4.2,In-store,0.61,0.49,Brand-Loyal Customer
syn_u_00139,Dinesh Pandey,23,Male,Syangja,Nepal,tier_1,44415,165528,Apple,0.66,100.0,31.0,69.3,79.3,91.8,32.8,53.7,12,256,Flagship,144,5500,1.5,3,23.1,19,9,0.41,34,4.1,Daraz,0.25,0.74,Hardcore Gamer
syn_u_00140,Sita Poudel,42,Male,Gorkha,Nepal,tier_1,77766,287328,Samsung,0.91,46.6,75.5,56.8,73.9,74.2,81.1,43.5,8,256,Flagship,120,4500,3.1,6,15.7,10,6,0.42,30,3.9,Mobile App,0.33,0.55,Premium Flagship User
syn_u_00141,Laxmi Mahato,42,Male,Kavrepalanchok,Nepal,tier_2,81304,286117,Apple,0.86,47.0,69.0,67.8,79.1,82.9,87.9,42.6,8,256,Flagship,120,5000,2.9,4,17.4,13,6,0.27,29,4.8,Mobile App,0.26,0.59,Premium Flagship User
syn_u_00142,Deepak Singh,27,Male,Taplejung,Nepal,tier_1,51528,174143,Samsung,0.68,69.0,62.1,59.3,91.0,71.8,51.4,34.5,8,256,Flagship,144,5000,1.9,2,15.0,8,9,0.32,34,4.8,Website,0.37,0.5,Display Enthusiast
syn_u_00143,Ram Gurung,42,Other,Ilam,Nepal,tier_1,70906,296229,Apple,0.7,49.7,71.0,61.4,81.8,96.7,94.1,41.8,12,256,Flagship,120,5000,2.1,3,18.9,12,7,0.36,11,5.0,Mobile App,0.5,0.3,Premium Flagship User
syn_u_00144,Sarita Pandey,25,Female,Humla,Nepal,tier_1,7153,29829,Realme,0.58,38.5,40.6,61.1,45.5,37.8,46.6,59.7,4,64,Budget,60,5000,1.1,1,8.9,10,16,0.49,86,4.3,Daraz,0.09,0.35,Budget Buyer
syn_u_00145,Sita Khadka,25,Other,Siraha,Nepal,tier_1,8364,32352,Realme,0.63,35.7,36.4,81.4,43.3,28.0,38.3,74.4,4,64,Budget,60,5000,1.1,1,5.4,16,12,0.44,103,3.9,Daraz,0.08,0.41,Budget Buyer
syn_u_00146,Parvati Magar,24,Female,Aarughat,Nepal,tier_2,8135,30095,Redmi,0.48,35.0,45.5,84.5,50.8,26.5,41.8,80.9,4,64,Budget,60,5000,1.1,1,8.5,17,13,0.54,139,3.5,Mobile App,0.13,0.41,Budget Buyer
syn_u_00147,Asha Parajuli,43,Male,Kathmandu,Nepal,tier_1,81669,284829,Apple,0.78,50.5,84.7,58.7,65.5,95.3,86.0,36.0,8,256,Flagship,120,5000,2.8,1,16.6,9,5,0.27,29,4.0,Mobile App,0.5,0.48,Premium Flagship User
syn_u_00148,Mahendra Bohara,24,Female,Ramechhap,Nepal,tier_1,7533,28424,Samsung,0.52,35.0,40.9,64.5,44.6,32.7,33.3,84.9,4,64,Budget,60,4500,1.1,1,10.1,19,5,0.35,141,3.5,Mobile App,0.11,0.42,Budget Buyer
syn_u_00149,Rajesh Sherpa,25,Male,Bara,Nepal,tier_2,41689,165153,Apple,0.8,90.0,31.7,67.0,75.6,80.7,40.0,55.2,12,256,Flagship,144,6500,3.1,3,21.2,14,7,0.27,37,3.5,WhatsApp,0.25,0.63,Hardcore Gamer
syn_u_00150,Manoj Rana,35,Female,Janakpur,Nepal,tier_1,27669,101285,Oppo,0.54,35.8,44.4,48.0,45.3,41.6,43.2,76.9,6,128,Mid,90,5000,1.6,2,12.3,10,6,0.26,127,4.0,Daraz,0.24,0.5,All-Round User
syn_u_00151,Santosh Sherpa,38,Female,Kalaiya,Nepal,tier_2,26649,91260,Samsung,0.57,41.1,44.7,47.3,51.7,53.5,43.3,73.7,6,128,Mid,90,4500,1.5,2,11.3,7,7,0.31,84,4.8,Website,0.31,0.33,All-Round User
syn_u_00152,Dinesh Rai,33,Female,Kusma,Nepal,tier_1,48894,206709,Apple,0.88,19.7,99.6,46.4,49.7,53.0,71.1,42.0,8,256,Flagship,90,5000,1.8,1,15.4,15,8,0.38,62,5.0,Daraz,0.33,0.82,Mobile Photographer
syn_u_00153,Anjali Yadav,37,Male,Dadeldhura,Nepal,tier_1,81116,336671,Samsung,0.95,46.6,73.4,60.1,81.7,88.3,76.9,44.8,8,256,Flagship,120,4500,3.2,5,13.4,11,9,0.34,38,4.7,Daraz,0.41,0.55,Premium Flagship User
syn_u_00154,Bishnu Dangol,21,Male,Kailali,Nepal,tier_1,45184,166803,Oneplus,0.7,78.9,24.2,76.4,76.2,99.5,38.2,47.4,12,256,Flagship,144,5000,2.7,3,22.8,19,11,0.46,40,4.2,Instagram DM,0.15,0.79,Hardcore Gamer
syn_u_00155,Saraswati Limbu,55,Male,Malangwa,Nepal,rural,17817,75212,Motorola,0.63,42.1,42.2,86.2,54.5,60.2,42.9,70.5,6,128,Mid,90,6500,1.6,2,9.1,9,7,0.3,277,3.5,Email,0.17,0.25,Battery-Focused User
syn_u_00156,Sushant Simkhada,22,Male,Jhapa,Nepal,tier_1,7684,30270,Redmi,0.59,29.3,42.4,70.8,44.6,29.9,40.8,79.1,4,64,Budget,60,5000,1.0,1,6.2,7,11,0.64,119,3.8,Daraz,0.11,0.41,Budget Buyer
syn_u_00157,Asha K.C.,53,Male,Gorkha,Nepal,rural,20664,78380,Samsung,0.64,39.3,48.8,83.3,52.9,51.3,41.0,61.3,6,128,Mid,90,6000,1.6,3,11.4,5,3,0.24,189,4.0,Mobile App,0.12,0.25,Battery-Focused User
syn_u_00158,Sudip Tamang,45,Male,Kailali,Nepal,tier_1,31907,149380,Samsung,0.92,41.4,56.6,69.8,58.0,54.5,46.7,43.3,6,128,Mid,90,5000,1.9,3,16.2,7,3,0.2,191,5.0,Mobile App,0.54,0.31,Brand-Loyal Customer
syn_u_00159,Kamala Parajuli,39,Male,Kapilvastu,Nepal,tier_2,32794,131115,Samsung,0.94,54.6,51.3,57.7,56.4,51.8,50.8,47.8,6,128,Mid,90,4500,1.8,3,17.1,7,3,0.22,171,3.4,Mobile App,0.51,0.54,Brand-Loyal Customer
syn_u_00160,Bishnu Dangol,22,Female,Dolpa,Nepal,tier_2,39118,189756,ASUS,0.7,77.3,34.8,62.2,81.0,92.4,39.5,53.7,12,256,Flagship,144,5500,3.2,3,29.5,19,13,0.46,38,4.2,Mobile App,0.3,0.76,Hardcore Gamer
syn_u_00161,Bishnu K.C.,35,Other,Kalaiya,Nepal,tier_2,24256,91767,Samsung,0.53,42.5,41.7,46.6,52.6,54.1,48.7,77.9,6,128,Mid,90,4500,1.6,2,14.1,13,5,0.23,82,3.1,In-store,0.26,0.38,All-Round User
syn_u_00162,Kamala Gurung,36,Male,Birtamod,Nepal,tier_1,52049,231574,Google,0.79,27.2,94.1,55.7,72.8,62.6,62.8,55.6,8,256,Flagship,90,4000,2.3,2,21.0,17,5,0.34,21,3.9,Instagram DM,0.24,1.0,Mobile Photographer
syn_u_00163,Ambika Chhuka,21,Male,Siraha,Nepal,rural,38648,183210,Oneplus,0.56,82.5,30.5,70.7,69.7,87.5,39.6,59.9,12,256,Flagship,144,5500,2.6,3,24.6,14,16,0.28,68,4.2,Mobile App,0.38,0.82,Hardcore Gamer
syn_u_00164,Anita Adhikari,45,Male,Dhankuta,Nepal,rural,83086,287003,Apple,0.83,40.2,76.7,58.4,73.2,96.7,83.1,37.5,8,256,Flagship,120,4500,2.4,4,15.8,7,5,0.36,35,4.2,Mobile App,0.32,0.41,Premium Flagship User
syn_u_00165,Asha Simkhada,30,Female,Gorkha,Nepal,rural,9235,29139,Redmi,0.52,31.5,39.3,68.3,41.4,37.8,41.3,88.9,4,64,Budget,60,5000,0.8,1,7.6,21,11,0.54,121,4.4,Daraz,0.11,0.38,Budget Buyer
syn_u_00166,Sita Magar,32,Male,Sindhupalchowk,Nepal,tier_1,21799,94196,Xiaomi,0.51,43.5,36.5,48.1,55.1,48.2,44.6,71.7,8,128,Mid,90,4000,1.9,4,10.4,6,4,0.29,152,3.8,Mobile App,0.21,0.49,All-Round User
syn_u_00167,Homraj Adhikari,36,Male,Butwal,Nepal,tier_1,35164,160332,Apple,1.0,53.8,54.8,54.9,51.8,53.4,42.6,42.5,6,128,Mid,90,3500,2.1,2,18.9,5,2,0.31,284,3.8,Mobile App,0.41,0.39,Brand-Loyal Customer
syn_u_00168,Suresh Joshi,26,Male,Humla,Nepal,tier_2,7833,29018,Redmi,0.52,39.9,35.4,75.0,45.2,30.7,37.1,82.0,4,64,Budget,60,5000,1.3,2,8.4,6,16,0.48,192,4.5,Daraz,0.11,0.35,Budget Buyer
syn_u_00169,Suresh Yadav,33,Female,Morang,Nepal,tier_1,50375,249668,Apple,0.59,60.1,80.3,54.6,96.5,70.9,47.7,32.2,8,256,Flagship,144,5000,2.1,2,14.2,8,17,0.49,84,3.8,Mobile App,0.25,0.37,Display Enthusiast
syn_u_00170,Anjali Bhandari,30,Male,Barpak,Nepal,tier_2,8599,28287,Realme,0.57,36.4,41.0,65.4,42.5,26.6,33.8,84.0,4,64,Budget,60,5500,1.4,0,7.6,22,14,0.31,144,3.3,WhatsApp,0.09,0.4,Budget Buyer
syn_u_00171,Sarita Upadhyay,43,Male,Damak,Nepal,tier_1,70595,314720,Apple,0.71,55.0,78.6,61.0,88.3,93.0,94.9,38.8,8,256,Flagship,120,5000,3.0,5,18.3,9,5,0.32,23,3.6,Mobile App,0.28,0.7,Premium Flagship User
syn_u_00172,Ankit Gurung,42,Female,Chitwan,Nepal,tier_1,50023,237844,Google,0.77,22.1,86.8,45.7,73.3,64.0,61.2,43.6,8,256,Flagship,90,5000,2.0,1,15.7,9,11,0.48,62,3.8,Daraz,0.25,0.71,Mobile Photographer
syn_u_00173,Shankar Yadav,32,Male,Jaleshwar,Nepal,tier_1,49073,193649,Apple,0.75,57.6,81.0,55.7,100.0,80.4,46.5,31.8,8,256,Flagship,144,4500,1.8,2,10.5,12,12,0.37,45,3.8,Website,0.24,0.61,Display Enthusiast
syn_u_00174,Asha Bohara,33,Male,Bhaktapur,Nepal,tier_1,53086,174051,Google,0.75,22.0,76.8,49.2,68.7,58.3,65.3,38.0,8,256,Flagship,90,4500,1.7,2,7.1,16,9,0.25,69,3.7,Daraz,0.21,0.89,Mobile Photographer
syn_u_00175,Hari Bhattarai,21,Male,Rajbiraj,Nepal,tier_1,39410,192464,ASUS,0.62,94.8,25.4,71.5,69.3,100.0,42.2,57.3,12,256,Flagship,144,4500,2.5,1,15.2,24,11,0.39,33,3.4,In-store,0.29,0.73,Hardcore Gamer
syn_u_00176,Mahendra K.C.,31,Male,Rasuwa,Nepal,tier_2,7711,30531,Samsung,0.52,36.1,46.1,71.0,50.1,31.9,44.3,79.8,4,64,Budget,60,5000,1.4,1,9.4,12,15,0.6,144,3.8,Daraz,0.08,0.42,Budget Buyer
syn_u_00177,Krishna Bhandari,27,Female,Kailali,Nepal,tier_1,47860,200795,Samsung,0.71,70.5,64.3,58.1,87.7,92.2,49.5,30.9,8,256,Flagship,144,4500,1.5,3,18.3,17,12,0.4,103,3.1,Website,0.28,0.73,Display Enthusiast
syn_u_00178,Bibash Yadav,40,Female,Kapilvastu,Nepal,tier_1,23041,114927,Samsung,0.54,48.5,37.5,50.3,44.5,43.7,42.4,65.5,6,128,Mid,90,4500,1.9,1,13.6,9,4,0.25,83,5.0,Mobile App,0.19,0.47,All-Round User
syn_u_00179,Hari Rana,39,Male,Lalitpur,Nepal,tier_1,28228,170968,Oneplus,0.92,51.3,55.9,67.5,53.5,56.4,59.5,42.4,6,128,Mid,90,4000,1.0,4,15.5,10,4,0.27,282,4.8,Mobile App,0.39,0.35,Brand-Loyal Customer
syn_u_00180,Ambika Parajuli,36,Male,Malangwa,Nepal,tier_1,26369,116268,Oneplus,0.5,36.8,48.1,45.7,54.3,51.3,38.1,73.9,4,128,Mid,90,5000,1.5,1,13.3,11,1,0.28,112,4.1,In-store,0.27,0.37,All-Round User
syn_u_00181,Dinesh Chhuka,35,Female,Mustang,Nepal,tier_1,26741,100859,Xiaomi,0.53,38.5,47.1,50.6,52.5,39.3,53.1,75.0,6,128,Mid,90,4500,1.4,3,10.5,15,5,0.39,70,4.0,Mobile App,0.28,0.49,All-Round User
syn_u_00182,Mahendra K.C.,43,Female,Kusma,Nepal,tier_1,78247,306176,Apple,0.78,48.7,81.2,59.4,94.9,99.1,87.5,36.9,8,256,Flagship,120,4000,2.9,4,15.0,7,5,0.29,24,5.0,Mobile App,0.36,0.51,Premium Flagship User
syn_u_00183,Mahendra Pandey,26,Female,Kailali,Nepal,tier_2,8937,29973,Realme,0.51,30.7,33.3,64.7,47.6,27.1,33.8,77.3,4,64,Budget,60,5000,1.4,1,11.2,8,9,0.57,104,4.2,In-store,0.13,0.48,Budget Buyer
syn_u_00184,Sita Yadav,36,Male,Sindhuli,Nepal,tier_1,34415,161181,Apple,1.0,42.2,44.9,60.5,48.0,53.9,51.0,51.9,6,128,Mid,90,5000,1.3,3,9.8,9,2,0.23,121,3.9,Mobile App,0.45,0.49,Brand-Loyal Customer
syn_u_00185,Homraj Maharjan,50,Male,Waling,Nepal,rural,21818,62029,Motorola,0.73,41.4,40.3,100.0,45.5,62.2,42.1,57.6,6,128,Mid,90,6000,1.4,1,7.2,9,5,0.29,195,3.5,Daraz,0.23,0.37,Battery-Focused User
syn_u_00186,Rajesh Tiwari,25,Female,Kaski,Nepal,tier_1,7565,25705,Redmi,0.57,34.7,42.8,70.6,49.4,31.1,43.3,67.2,4,64,Budget,60,4500,1.7,1,7.0,6,15,0.44,227,3.3,Mobile App,0.11,0.32,Budget Buyer
syn_u_00187,Manisha Tamang,26,Male,Sindhuli,Nepal,tier_2,43264,190734,Oneplus,0.57,91.3,30.5,56.9,76.3,94.1,34.8,53.2,12,256,Flagship,144,5500,3.0,3,13.8,22,8,0.39,31,4.1,Mobile App,0.36,0.92,Hardcore Gamer
syn_u_00188,Laxmi Basnet,30,Male,Manang,Nepal,tier_2,27921,142662,Samsung,0.99,38.3,48.1,55.0,61.6,54.9,46.0,39.3,6,128,Mid,90,5000,1.0,2,11.3,6,2,0.26,185,5.0,Mobile App,0.52,0.41,Brand-Loyal Customer
syn_u_00189,Manisha Singh,27,Male,Taulihawa,Nepal,tier_1,9108,23467,Redmi,0.63,38.2,42.2,78.6,36.4,32.4,44.3,79.4,4,64,Budget,60,6500,1.3,1,9.9,17,10,0.65,154,3.2,Daraz,0.11,0.37,Budget Buyer
syn_u_00190,Ambika K.C.,31,Female,Nepalgunj,Nepal,tier_1,40056,180139,Oneplus,0.59,57.6,58.5,57.3,92.9,73.1,43.4,32.7,8,256,Flagship,144,5000,2.4,2,12.6,11,9,0.32,41,4.2,Website,0.27,0.5,Display Enthusiast
syn_u_00191,Sandesh Rai,39,Female,Sindhupalchowk,Nepal,tier_1,56799,191453,Apple,0.88,26.6,74.7,52.3,61.2,59.9,62.4,37.2,8,256,Flagship,90,4500,2.0,3,19.5,12,11,0.51,76,4.1,Instagram DM,0.26,0.8,Mobile Photographer
syn_u_00192,Asha Joshi,32,Male,Simara,Nepal,tier_1,49058,189064,Apple,0.76,22.4,100.0,55.5,75.3,56.3,59.8,48.2,8,256,Flagship,90,4000,1.3,2,16.4,11,9,0.44,45,3.8,Mobile App,0.21,0.7,Mobile Photographer
